Datum;Skolenhetskod;Skolenhetsnamn;Status;Huvudman_PeOrgNr;Huvudman_Namn;Huvudman_Typ;Skolenhet_ValidFrom;Rektorsnamn;Startdatum;Nedlaggningsdatum;AntalElever
2025-01-20;89424201;Spirande lärande i Täby AB;Aktiv;5565917993;Spirande lärande i Täby AB;Enskild;2023-04-12;Maria Eberhardt;2013-10-01;;250
2025-01-20;11860102;Växjö Islamiska skola;Aktiv;8024242904;STIFTELSEN VÄXJÖ ISLAMISKA SKOLA;Enskild;2023-04-12;Omar Abuhelal;2013-10-01;;190
2025-01-20;26665746;Åsle Friskola;Aktiv;7696361646;Åsle Friskola ekonomisk förening;Enskild;2023-04-12;Karin Ekman;2021-08-02;;40
2025-01-20;98738391;Föräldrakooperativet Gläntan Fritidshem;Aktiv;8736003594;FÖRÄLDRAKOOPERATIVET GLÄNTAN;Enskild;2023-04-12;Gunilla Bewert;2018-08-01;;
2025-01-20;48529699;Aroseniusskolan;Aktiv;2120001439;ALE KOMMUN;Kommun;2023-04-12;Annika Egle Svensson;2013-10-01;;470
2025-01-20;17291574;Petreskolan;Aktiv;2120002296;HOFORS KOMMUN;Kommun;2023-04-13;Anna Torssander;2018-08-01;;400
2025-01-20;38140205;Central Insamlingsenhet Elevhälsan;Aktiv;2120002296;HOFORS KOMMUN;Kommun;2023-04-13;;2013-10-01;;
2025-01-20;88624631;Naturbruksgymnasiet Kalmar 1;Aktiv;2620000071;HUSHÅLLNINGSSÄLLSKAPET KALMAR-KRONOBERG-BLEKINGE;Enskild;2023-04-13;Ove Nyblom;2013-10-01;;140
2025-01-20;35390185;Naturbruksgymnasiet Kalmar 2;Aktiv;2620000071;HUSHÅLLNINGSSÄLLSKAPET KALMAR-KRONOBERG-BLEKINGE;Enskild;2023-04-13;Ove Nyblom;2013-10-01;;40
2025-01-20;14677676;Gamlebygymnasiet;Aktiv;2620000071;HUSHÅLLNINGSSÄLLSKAPET KALMAR-KRONOBERG-BLEKINGE;Enskild;2023-04-13;Märta Jensen;2013-10-01;;210
2025-01-20;51445699;Björkris skola F-3;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Christina Heed;2023-07-01;;70
2025-01-20;87867210;IES International School Skellefteå;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-04-13;Kristina Ekenstedt;2021-01-01;;40
2025-01-20;38935587;Internationella Engelska Skolan Enskede;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-06-14;Steven Bye;2013-10-01;;910
2025-01-20;25278170;Internationella Engelska Skolan Kungsbacka;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2024-05-24;Douglas McPherson;2021-06-01;;790
2025-01-20;92621428;Internationella Engelska Skolan Skellefteå;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-04-13;Kristina Ekenstedt;2019-08-01;;410
2025-01-20;68467205;Internationella Engelska Skolan Staffanstorp;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-10-23;Truls Katzler;2022-08-15;;460
2025-01-20;83401016;Internationella Engelska Skolan Uppsala;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-10-23;Hilde Allen;2013-10-01;;750
2025-01-20;62569730;Internationella Engelska Skolan Värmdö;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-04-13;Maria Segerstedt;2021-06-01;;550
2025-01-20;11366318;Internationella Engelska Skolan Växjö;Aktiv;5564624368;Internationella Engelska Skolan i Sverige AB;Enskild;2023-10-23;Benjamin Owens;2022-08-15;;260
2025-01-20;21480964;Central Insamlingsenhet;Aktiv;2120001751;KILS KOMMUN;Kommun;2023-12-01;;2013-10-01;;
2025-01-20;58747846;Midsommarkransens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Ann-Marie Taylor;2023-08-07;;620
2025-01-20;53011246;Villa Montessori Ystad;Aktiv;5567874945;Monteprenör AB;Enskild;2023-04-14;Karin Kärnefelt;2013-10-01;;100
2025-01-20;25834038;Villa Sjöstadens Montessori;Aktiv;5567874945;Monteprenör AB;Enskild;2023-04-14;Karin Kärnefelt;2021-07-01;;80
2025-01-20;48056070;Torsö Skärgårdsskola;Aktiv;7696198865;Torsö Skärgårdsskola Ekonomisk förening;Enskild;2023-04-17;Annie Jonzon;2013-10-01;;30
2025-01-20;42748704;Anpassad grundskola 3;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-07-01;Linus Skarp;2023-07-01;;
2025-01-20;37653586;Anpassad grundskola 1;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-07-01;Emma Löfqvist;2023-07-01;;
2025-01-20;85713270;Anpassad grundskola 2;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-07-01;Susanne Morgan;2023-07-01;;
2025-01-20;49038465;Staffanstorps Montessoriskola;Aktiv;8450008647;STAFFANSTORPS MONTESSORIFÖRENING;Enskild;2023-04-17;Ann Johansson;2013-10-01;;90
2025-01-20;63315515;Årbyskolan F-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Elin Härnby;2014-07-04;;640
2025-01-20;14327803;Stålforsskolan 7-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Tania Holmström;2015-01-01;;530
2025-01-20;78673553;Tegelviken F-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-12-01;Jan-Erik Nyström;2013-10-01;;440
2025-01-20;97475266;Ärla skola F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-07-17;Camilla Eriksson;2013-10-01;;180
2025-01-20;54605092;Djurgårdsskolan F-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-12-05;Åsa Carnesten;2013-10-01;;760
2025-01-20;30374696;Edvardslundsskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Susanne Maxe;2013-10-01;;450
2025-01-20;11685163;Fröslundaskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Anna Gill;2014-07-04;;230
2025-01-20;46674480;Gillberga skola F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Kajsa Nyborg;2013-10-01;;100
2025-01-20;85601783;Gökstensskolan F-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Elma Avdic;2018-08-20;;780
2025-01-20;25284848;Hammargärdets skola F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-12-05;Kajsa Nyborg;2013-10-01;;80
2025-01-20;13561097;Hållstaskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Ann-Christin Arnold;2013-10-01;;90
2025-01-20;98262818;Hällberga skola F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Camilla Eriksson;2013-10-01;;120
2025-01-20;14989708;Hällby skola F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Anna Östling;2013-10-01;;380
2025-01-20;85172821;Lagersbergsskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Gabriella Rosell;2013-10-01;;460
2025-01-20;39228461;Lundbyskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Beatrice Karjel;2014-07-04;;340
2025-01-20;83229706;Mesta skola F-3;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Annika Oldberg;2013-10-01;;180
2025-01-20;30622727;Skogstorpsskolan F-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Ann-Christin Arnold;2014-10-13;;770
2025-01-20;27487150;Slagstaskolan F-6;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-04-17;Susan Karlsson;2013-10-01;;480
2025-01-20;40526633;Algebraskolan;Aktiv;8024730445;ALGEBRAUTBILDNING FÖRENINGEN;Enskild;2023-08-31;Iman Baroudi;2018-08-01;;210
2025-01-20;36157857;Central Insamlingsenhet;Aktiv;2120002577;STORUMANS KOMMUN;Kommun;2023-12-01;;2013-10-01;;
2025-01-20;69462885;GTC/SFI;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-04-18;Ewa Ekman;2023-04-18;;
2025-01-20;11217130;GTC/Komvux;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-04-18;Ewa Ekman;2023-04-18;;
2025-01-20;17315625;Hagaskolan 1;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-04-19;Karolina Palmborg;2013-10-01;;320
2025-01-20;34784374;Vikbolandsskolan 2;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-04-19;Emelie Lagerwall;2013-10-01;;190
2025-01-20;62569328;Tåby skola;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-04-19;Marie Johansson;2013-10-01;;110
2025-01-20;82294598;Uttersbergsskolan;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-12-04;Elin Levinson;2013-10-01;;270
2025-01-20;35376818;Studium SFI 1;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2024-09-13;Ylva Larsson;2023-07-03;;
2025-01-20;34421438;Studium SFI 2;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-07-03;Niklas Helleren;2023-07-03;;
2025-01-20;16767229;Komvux;Aktiv;2120001827;GRUMS KOMMUN;Kommun;2023-12-07;Anna-Karin Elvin;2014-06-30;;
2025-01-20;15973939;Bruksskolan;Aktiv;2120001165;HÖGANÄS KOMMUN;Kommun;2023-08-01;Anna Anderek;2023-08-01;;450
2025-01-20;83983639;Jonstorpsskolan;Aktiv;2120001165;HÖGANÄS KOMMUN;Kommun;2023-08-01;Johan Borkmar;2023-08-01;;540
2025-01-20;89335715;Vikenskolan;Aktiv;2120001165;HÖGANÄS KOMMUN;Kommun;2023-08-01;Charlotta Malmberg;2023-08-01;;590
2025-01-20;85272681;Kullagymnasiet;Aktiv;2120001165;HÖGANÄS KOMMUN;Kommun;2023-08-01;Mattias Carlsson;2023-08-01;;460
2025-01-20;58028919;Kyrkskolan;Aktiv;2120002957;TROSA KOMMUN;Kommun;2023-04-20;Louise Rehnström;2013-10-01;;130
2025-01-20;79187561;Vuxenutbildning Trosa;Aktiv;2120002957;TROSA KOMMUN;Kommun;2023-04-20;Alexandra Degerman;2015-03-30;;
2025-01-20;24199792;Da Vinciskolan;Aktiv;5565315610;DAVI SKOLAN AKTIEBOLAG;Enskild;2023-05-31;Jessica Skarstedt;2013-10-01;;100
2025-01-20;65390344;Björkris skola F-6;Vilande;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-07-01;Christina Heed;2013-10-01;2023-07-01;
2025-01-20;86113785;Kyrkhedens skola 4-9;Aktiv;2120001884;HAGFORS KOMMUN;Kommun;2024-05-30;Kerstin Båtnäs;2017-07-01;;240
2025-01-20;95069937;Wilhelm Haglunds Gymnasium;Aktiv;5560614041;Gimo UtbildningsAktiebolag;Enskild;2024-05-15;Nathalie Forsberg;2013-10-01;;50
2025-01-20;89451025;Vuollerims Centralskola;Aktiv;2120002676;JOKKMOKKS KOMMUN;Kommun;2023-04-24;Ulrika Ögren;2013-10-01;;30
2025-01-20;19143733;Västra skolan;Aktiv;2120002676;JOKKMOKKS KOMMUN;Kommun;2024-08-22;Ulrika Ögren;2013-10-01;;80
2025-01-20;43959135;Munktellskolan 7-9;Aktiv;2120000357;ESKILSTUNA KOMMUN;Kommun;2023-08-07;Jenny Råström;2023-08-07;;360
2025-01-20;94552753;Gällingeskolan;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Frida Ekberg;2023-07-01;;120
2025-01-20;58862351;Bergfotens skola;Aktiv;2120000092;TYRESÖ KOMMUN;Kommun;2023-04-24;Tina Bennet;2013-10-01;;250
2025-01-20;50909680;Lärlingsakademin i Jönköping;Vilande;2120000530;JÖNKÖPINGS KOMMUN;Kommun;2023-04-24;Vakant;2017-11-01;2022-06-01;
2025-01-20;29991096;Gränsskolan;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2024-06-10;Janne Mulari;2013-10-01;;360
2025-01-20;91185118;Aspstrandens skola;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2023-12-18;Jarko Tuisku;2020-06-01;;210
2025-01-20;59115663;Böle Byskola AB;Aktiv;5566304613;BÖLE BYSKOLA AB;Enskild;2023-04-25;Eva-Märet Nordenberg;2013-10-01;;110
2025-01-20;18113505;Tornedalsskolan, SFI;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2023-12-18;Sanna Keränen;2013-10-01;;
2025-01-20;56545758;Tornedalsskolan vuxenutb;Aktiv;2120002775;HAPARANDA KOMMUN;Kommun;2023-12-18;Sanna Keränen;2013-10-01;;
2025-01-20;76521863;Nya Munken;Aktiv;5563475028;NYA MUNKEN AKTIEBOLAG;Enskild;2024-06-07;Marie Olsson;2013-10-01;;570
2025-01-20;70658445;Vetlanda Lärcentrum Komvux GY;Aktiv;2120000571;VETLANDA KOMMUN;Kommun;2023-04-25;Ola Ugarph;2013-10-01;;
2025-01-20;25130913;Vetlanda Lärcentrum Komvux GRUND;Aktiv;2120000571;VETLANDA KOMMUN;Kommun;2023-04-25;Ola Ugarph;2016-07-01;;
2025-01-20;91966850;Vetlanda Lärcentrum Lärvux;Aktiv;2120000571;VETLANDA KOMMUN;Kommun;2023-06-13;Ola Ugarph;2013-10-01;;
2025-01-20;62272121;Sundsta-Älvkullegymnasiet 6;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2023-04-25;Susanne Brissman;2019-01-01;;110
2025-01-20;68980561;Varbergs Montessoriskola;Aktiv;7164083417;Varbergs Montessoriskola Ekonomisk förening;Enskild;2023-04-26;Ulrika, Enander;2013-10-01;;50
2025-01-20;82378820;Nobelgymnasiet 2;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2023-06-15;Malin Lindquist-Skogar;2019-01-01;;270
2025-01-20;47777024;Modersmålslärare;Aktiv;2120001140;LANDSKRONA KOMMUN;Kommun;2023-05-22;;2013-10-01;;
2025-01-20;52049139;Pilängskolan;Aktiv;2120001140;LANDSKRONA KOMMUN;Kommun;2023-04-27;Stina Hyltmark;2019-08-01;;170
2025-01-20;29541747;Västervångskolan;Aktiv;2120001140;LANDSKRONA KOMMUN;Kommun;2023-04-27;Lina Johansson;2013-10-01;;680
2025-01-20;16824824;Åsa Gårdsskola 4-9;Vilande;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-07-01;Kristin Arplöw;2013-10-01;2023-07-01;
2025-01-20;16626627;Studium Anpassad Vuxenutbildning;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-07-03;Niklas Helleren;2023-07-03;;
2025-01-20;11364996;Lemshagastiftelsen;Aktiv;8024007075;LEMSHAGASTIFTELSEN;Enskild;2023-04-27;Annica Kjell;2013-10-01;;420
2025-01-20;31733366;Ljungviksskolan skolenhet B;Aktiv;2120001447;LERUMS KOMMUN;Kommun;2023-04-27;Robin Ruus;2013-10-01;;280
2025-01-20;58828622;Regnbågens skola;Aktiv;2120000225;SIGTUNA KOMMUN;Kommun;2023-04-28;Margareta Axtelius;2015-08-01;;
2025-01-20;92872794;Mångkulturella enheten;Aktiv;2120000225;SIGTUNA KOMMUN;Kommun;2023-12-01;;2013-10-01;;
2025-01-20;10998117;Råbergsskolan;Aktiv;2120000225;SIGTUNA KOMMUN;Kommun;2023-04-28;Bruna Kulich;2013-10-01;;210
2025-01-20;80274643;Skepptuna skola;Aktiv;2120000225;SIGTUNA KOMMUN;Kommun;2023-05-25;Lotta Hultgren;2013-10-01;;80
2025-01-20;11061967;Buaskolan F-6 och fritidshem;Aktiv;2120001249;VARBERGS KOMMUN;Kommun;2023-05-02;Kenth Venöstrand;2013-10-01;;160
2025-01-20;71048800;Borgskolan;Aktiv;2120002882;BOTKYRKA KOMMUN;Kommun;2023-05-02;Lovisa Bethmorad;2013-10-01;;220
2025-01-20;81020581;Borgskolan F-klass Gul 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Michael Bodell;2013-10-01;2023-06-30;
2025-01-20;84891659;Borgsskolan Borggruppen 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Michael Bodell;2014-09-18;2023-06-30;
2025-01-20;23477041;Falkbergsskolan klass 6-9 A 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Anna-Lena Bergman;2013-10-01;2023-06-30;
2025-01-20;40172619;Fittjaskolan Lilla Aspen 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Camilla Beijmo Samuelsson;2018-01-01;2023-06-30;
2025-01-20;54270895;Hammerstaskolan Språkenhet 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Lena Bergström Häggberg;2015-07-01;2023-06-30;
2025-01-20;16223141;Storvretskolan 1GR;Vilande;2120002882;BOTKYRKA KOMMUN;Kommun;2023-06-30;Johan Ahlkvist;2013-10-01;2023-06-30;
2025-01-20;16061350;Apolloniosskolan;Aktiv;5591043798;Apolloniosskolan AB;Enskild;2024-08-23;Suzanne Zangan;2013-10-01;;90
2025-01-20;73178642;Bergtallens skola;Aktiv;5565716650;VILLBERGA FAMILJECENTER AKTIEBOLAG;Enskild;2023-05-02;Per Hjellström;2013-10-01;;20
2025-01-20;19741412;Viskastrandsgymnasiet E;Vilande;2120001561;BORÅS KOMMUN;Kommun;2023-07-01;Carina Edvinsson;2013-10-14;2023-07-01;
2025-01-20;79252996;Fjordskolan F-3;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Linda Johansson;2023-07-01;;140
2025-01-20;48791537;Fjordskolan 4-6;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Henrik Zelander;2023-07-01;;160
2025-01-20;65922396;Iseråsskolan F-3;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Maria Ekberg;2023-07-01;;110
2025-01-20;54466386;Iseråsskolan 4-6;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2023-12-05;Martina Bystedt;2023-07-01;;120
2025-01-20;10368319;Kullaviksskolan 4-9A;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2024-05-16;Annika Larsson;2023-07-01;;210
2025-01-20;11782417;Kullaviksskolan 4-9B;Aktiv;2120001256;KUNGSBACKA KOMMUN;Kommun;2024-05-16;Monica Floback;2023-07-01;;220
2025-01-20;38773182;Nacka språk och utbildningsenhet;Aktiv;2120000167;NACKA KOMMUN;Kommun;2023-06-13;;2014-09-29;;
2025-01-20;59758107;Hembergsskolan 7-9;Aktiv;2120002601;VILHELMINA KOMMUN;Kommun;2023-05-03;Olivia Nybrand;2016-10-12;;180
2025-01-20;60496759;Björkbergs skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2023-12-08;Anna Michiels;2013-10-01;;190
2025-01-20;21798613;Bromangymnasiet 5;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2024-06-11;Paolo Rugolo;2022-06-20;;200
2025-01-20;58490990;Centrum för utv. och lärande, Komvux;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2023-05-04;Kerstin Olsson Palmquist;2013-10-01;;
2025-01-20;95282218;Edsta skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2023-12-08;Cecilia Bohman Lindström;2013-10-01;;80
2025-01-20;13941593;Lunds skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2023-05-04;Hege Arola;2013-10-01;;180
2025-01-20;88802212;Malsta skola;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2025-01-08;Cecilia Bohman Lindström;2013-10-01;;40
2025-01-20;97795640;Centrum för utv. o lärande SFI;Aktiv;2120002379;HUDIKSVALLS KOMMUN;Kommun;2023-05-04;Anders Olsson;2013-10-01;;
2025-01-20;82002016;Sunnerbogymnasiet 3;Aktiv;2120000670;LJUNGBY KOMMUN;Kommun;2023-06-22;Inga Lill Svanholm;2013-10-01;;240
2025-01-20;90511570;Studium, särvux;Vilande;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-07-03;Birre Thomasson;2013-10-01;2023-07-03;
2025-01-20;49323438;Montessoriskolan Älvkullen;Aktiv;8533010537;STIFTELSEN MONTESSORI FÖR ALLA BARN;Enskild;2023-05-04;Samuel Hoppe;2013-10-01;;130
2025-01-20;69626109;Burgårdens Gymnasium 5;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-05-04;Jennifer Pagrotsky;2013-10-01;;230
2025-01-20;14959495;Växjö Montessoriskola;Aktiv;5566182662;Stella Montessori AB;Enskild;2023-05-04;Malena Richardson;2013-10-01;;110
2025-01-20;53178437;Kyrkebyskolan 4-6;Aktiv;2120001892;ARVIKA KOMMUN;Kommun;2023-05-05;Agneta Arwidsson;2013-10-01;;190
2025-01-20;45111461;Finnerödja skola;Aktiv;2120001918;LAXÅ KOMMUN;Kommun;2023-05-05;Annie-Frid Johansson;2013-10-01;;50
2025-01-20;28511234;Saltängsskolan;Aktiv;2120001918;LAXÅ KOMMUN;Kommun;2023-05-05;Annie-Frid Johansson;2013-10-01;;170
2025-01-20;83197782;Prolympia Växjö;Aktiv;5567026454;Prolympia AB;Enskild;2023-07-01;Anton Wijk;2023-07-01;;230
2025-01-20;37534029;Sverige Ridgymnasium Malmö;Vilande;5566814504;Sveriges Ridgymnasium AB;Enskild;2023-05-08;Vakant;2022-08-22;2022-07-01;
2025-01-20;45105492;Björksäter skola;Vilande;2120001603;MULLSJÖ KOMMUN;Kommun;2023-06-30;Carina Irvefors;2018-08-01;2023-06-30;
2025-01-20;52780309;Söraby skola;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2024-03-15;Sara Klaéson;2013-10-01;;270
2025-01-20;12286029;Norregårdskolan;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-05-08;Annika Löwenadler;2013-10-01;;540
2025-01-20;86282718;Gustavslundskolan;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-05-08;Anneli Karlsson;2013-10-01;;310
2025-01-20;99620228;Anderstorpsgymnasiet 3;Vilande;2120002643;SKELLEFTEÅ KOMMUN;Kommun;2023-06-15;Sara Lundström-Haglind;2018-07-02;2023-06-15;
2025-01-20;54709952;Bläshammar skola F-6 och fritidshem;Aktiv;2120001249;VARBERGS KOMMUN;Kommun;2023-05-30;Linda Bellvik;2020-09-30;;310
2025-01-20;14555807;Antonskolan Blekedamm;Aktiv;5566024906;Anton Utbildning AB;Enskild;2023-05-09;Mirnes Meskic;2013-10-01;;240
2025-01-20;32309720;Hallenskolan;Aktiv;2120001363;MÖLNDALS KOMMUN;Kommun;2024-06-13;Susanne Östanbäck;2013-10-01;;400
2025-01-20;63653488;Birgittaskolan 2;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2023-05-24;Charlotta Stjärne;2013-10-01;;90
2025-01-20;77498656;Linvux-Linköpings vuxenutbildning 3;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2024-06-10;Vesna Pavlovic;2017-04-01;;
2025-01-20;70349815;Linvux-Linköpings vuxenutbildning 1;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2023-05-10;Karin Fagéus;2013-10-01;;
2025-01-20;18585239;Linvux-Linköpings vuxenutbildning 2;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2024-06-10;Anna Falkström Olsson;2013-10-01;;
2025-01-20;45354396;Burgården Frisör- komvux;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2024-04-30;Carina Larsson;2023-01-01;;
2025-01-20;74978037;Stenhammarskolans grundsärskola 7-9;Vilande;2120000332;FLENS KOMMUN;Kommun;2023-06-30;Nathalie Österberg;2022-07-01;2023-06-30;
2025-01-20;58128691;Tofthagaskolan;Aktiv;7164035912;Tofthaga förskola och skola ekonomisk förening;Enskild;2024-05-15;Emmelie Berglöf;2013-10-01;;70
2025-01-20;13775470;Blötbergets skola;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2023-05-10;Örjan Johansson;2013-10-01;;150
2025-01-20;28230949;Kyrkskolan 7-9;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2023-05-10;Kristin Hägglund;2013-10-01;;410
2025-01-20;47736072;Lorensberga 7-9;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2023-05-10;Madelene Goldmann;2013-10-01;;430
2025-01-20;61260328;Parkskolan;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2024-06-05;Örjan Johansson;2013-10-01;;230
2025-01-20;32279321;Björkås skola;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2024-06-05;Eva Johansson;2017-08-01;;
2025-01-20;20235590;Björkhaga skola;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2023-05-10;Eva Johansson;2013-10-01;;
2025-01-20;42454305;Ljungsbro skola 7-9;Aktiv;2120000449;LINKÖPINGS KOMMUN;Kommun;2023-10-16;Jenny Lindvall;2021-01-01;;280
2025-01-20;20386768;Öresundsgymnasiet;Aktiv;2120001140;LANDSKRONA KOMMUN;Kommun;2024-05-16;Linda Klang;2023-08-01;;
2025-01-20;44263951;Linåkerskolan;Aktiv;2120000993;SVALÖVS KOMMUN;Kommun;2024-05-17;Mats I Svensson;2013-10-01;;370
2025-01-20;47848303;Billeshögsskolan;Aktiv;2120000993;SVALÖVS KOMMUN;Kommun;2023-05-11;Josefina Naters;2013-10-01;;150
2025-01-20;87999453;Tellusskolan Thea Bromma;Aktiv;5565697082;Tellusskolan II AB;Enskild;2023-05-11;Aurora Gabrielsson;2013-10-01;;140
2025-01-20;31658010;Tellusskolan Thea Linköping;Aktiv;5565697082;Tellusskolan II AB;Enskild;2023-05-11;Anders Noebe;2013-10-01;;330
2025-01-20;54267727;Bjästaskolan F-6;Vilande;2120002445;ÖRNSKÖLDSVIKS KOMMUN;Kommun;2023-06-30;Elisabeth Kjellsson;2013-10-01;2023-06-30;
2025-01-20;67248275;Själevadskolan F-6;Vilande;2120002445;ÖRNSKÖLDSVIKS KOMMUN;Kommun;2023-06-30;Jennie Lindh;2016-08-30;2023-06-30;
2025-01-20;76361202;Realgymnasiet i Skövde;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-07-01;Johan Danielsson;2023-07-01;;30
2025-01-20;72526185;Lärande Grundskola Södra;Aktiv;5567243547;Lärande förskolor och grundskolor i Sverige AB;Enskild;2024-09-23;Annelie Rundblad;2013-10-01;;310
2025-01-20;71401921;Realgymnasiet Halmstad;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-05-12;Viveka Lennse Johansson;2020-07-01;;110
2025-01-20;11858071;Realgymnasiet i Borlänge;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-05-12;Maria Hag;2021-07-01;;130
2025-01-20;27023902;Realgymnasiet i Luleå;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-05-12;Gunilla Moberg;2022-07-01;;70
2025-01-20;20454041;Realgymnasiet i Sundbyberg;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-05-12;Anna-Karin Oterhals;2022-07-01;;40
2025-01-20;50772536;Realgymnasiet i Växjö;Aktiv;5565715892;Lärande i Sverige AB;Enskild;2023-05-12;Magnus Birgersson;2021-07-01;;80
